smoothAx,smoothAy,smoothAz,smoothGx,smoothGy,smoothGz,smoothMx,smoothMy,smoothMz,smoothGPSYaw,smoothGPSv,GPSVe,GPSVn,mahonyRoll,mahonyPitch,mahonyYaw,VccqX,VccqY,VccqZ,Vx,Vy,Vz,E,L,h,Px,Py,gyoOrientation,uncalGyoOrientation,magOrientation,setpOrientation
-0.0033956666666666697,-0.0062349166666666655,-0.9878673333333333,-0.010172416666666665,-0.005086250000000001,-0.020345,-142.91666666666666,15.583333333333334,303.5,175.31999999999996,0.0,0.0,-0.0,-0.0656287280173921,0.20128881373628235,172.52348036382267,-0.00909641857784477,0.10938164583605335,-0.10570905891639626,-3.7153920521995707E-6,-9.03091083218413E-6,-8.992318205336414E-8,116.32136961891014,39.97979796371503,49.30000026743391,-249.65619652445207,144.38685271097594,-112.23832825886005,-112.23832825886005,82.725004177993,123.0958389171046
-0.0032735833333333367,-0.008920499999999998,-0.9924245833333333,8.333333333399491E-8,-0.020345,-0.020345,-143.16666666666666,15.583333333333334,303.5,175.31999999999996,0.0,0.0,-0.0,-0.04484533245855375,0.41711253851504126,172.5819890709879,0.007609486251552593,0.1175306867093166,-0.14465290387559016,-3.392144474124786E-6,-8.840709738340558E-6,-1.242762279300702E-7,116.3213696145018,39.979798003172995,49.29999939837492,-250.64782714430825,144.5159600839785,-112.23527650886005,-112.23527650886005,84.05314221871113,123.11310640332249
-0.0034363333333333364,-0.011158416666666665,-0.9954356666666665,0.02034508333333333,-0.035603749999999997,-0.0101725,-143.08333333333334,15.5,303.3333333333333,175.31999999999996,0.0,0.0,-0.0,0.034458322892113834,0.6307707434812635,172.64380214411756,0.02706575010776416,0.11706275853849918,-0.06884201203308571,-2.9793315611554433E-6,-8.70006581159613E-6,-5.869669118460652E-8,116.3213696179165,39.9797980455625,49.29999917639492,-251.63959647346695,144.64399756966185,-112.23222475886006,-112.23222475886006,83.92755844092291,123.11961878533839
-0.003761833333333337,-0.012501166666666666,-0.9960053333333332,0.05594891666666666,-0.0508625,-0.0101725,-143.66666666666666,15.416666666666666,303.25,175.31999999999996,0.0,0.0,-0.0,-0.12333059737704127,0.7095244837073607,172.72191509149738,-0.02935626938838758,0.09226621813858263,0.0075835625785831695,-4.08447190126688E-6,-9.051434195429114E-6,2.8607653674347228E-9,116.32136963044307,39.979798087779464,49.299999607624855,-252.63153943799068,144.7706828297826,-112.23222475886006,-112.23222475886006,84.17364953508637,123.14347062855154
-0.0038839166666666696,-0.012297749999999998,-0.9946218333333331,0.0864665,-0.05594874999999999,-0.0101725,-143.58333333333334,15.666666666666666,303.1666666666667,175.31999999999996,0.0,0.0,-0.0,-0.20824956584710014,0.5669167754239617,172.80083983167634,-0.021402713041859065,0.029521650117218187,0.06609137927764941,-3.89831893533258E-6,-1.0183954787607898E-5,5.3272518157204685E-8,116.32136961655733,39.97979812107597,49.300000041739516,-253.62365596986436,144.89600157212774,-112.23222475886006,-112.23222475886006,82.82566994697525,123.06663018488567
-0.003517666666666669,-0.010303916666666664,-0.9910817499999999,0.09663899999999999,-0.050862499999999984,-0.0101725,-143.66666666666666,15.416666666666666,303.0,175.31999999999996,0.0,0.0,-0.0,-0.11604561697944993,0.1133391543800993,172.86981666652764,0.024584000972281698,-0.04761837558936169,0.31605507199786764,-2.8953505838771876E-6,-1.1383227607721091E-5,2.645472168411045E-7,116.3213696064129,39.979798131766806,49.30000037247122,-254.6159226505917,145.02012584178664,-112.23222475886006,-112.23222475886006,84.40843996829373,123.11270863536669
-0.0029480000000000014,-0.0075369999999999986,-0.9870534166666666,0.08138025,-0.04577625,-0.01525875,-143.58333333333334,15.5,303.25,175.31999999999996,0.0,0.0,-0.0,-0.07876248888416283,-0.3465617021091179,172.91068954128502,0.005849843852067216,-0.07060603004607943,0.4445718475313942,-3.2209767171274915E-6,-1.1621897555621694E-5,3.6815553579316873E-7,116.32136961782705,39.979798114656624,49.3000017766356,-255.6082776248955,145.14354223038436,-112.22917300886006,-112.22917300886006,83.92755844092291,123.11932939335443
-0.0022155833333333346,-0.004932833333333332,-0.9832284999999997,0.055948916666666675,-0.035603749999999997,-0.020345,-143.5,15.5,303.3333333333333,175.31999999999996,0.0,0.0,-0.0,-0.14873790260680164,-0.6387828871506791,172.91367160181753,-0.02015506892001464,-0.05330827634938742,0.4678686540683916,-3.7239819660967247E-6,-1.117594346453435E-5,0.09999996736807698,116.32136962047777,39.97979808926722,49.40000245611995,-256.6006390212801,145.26690696993998,-112.22306950886006,-112.22306950886006,84.36932092725746,123.15770360058085
-0.0018493333333333348,-0.004810749999999998,-0.9831878333333331,0.02543141666666666,-0.0305175,-0.02543125,-143.41666666666666,15.333333333333334,303.0,175.31999999999996,0.0,0.0,-0.0,-0.021929625114318518,-0.4317846679831606,172.89753114461644,0.029806583664037312,0.05756088145730126,0.2634614014366825,-2.8333852076581345E-6,-9.14132973017269E-6,6.297457431914122E-7,116.32136961094493,39.97979807011175,49.39999985888777,-257.5929656259347,145.39055125688702,-112.21696600886007,-112.21696600886007,84.01185141169466,123.16643898977378
-0.0020120833333333345,-0.006234916666666664,-0.9860361666666666,0.015258916666666658,-0.0305175,-0.0305175,-143.08333333333334,15.666666666666666,303.0833333333333,175.31999999999996,0.0,0.0,-0.0,0.009819825820387696,-0.13468674767951422,172.8911788116478,0.005471121348941825,0.0883092209040969,0.10075538324597133,-3.3662313756574382E-6,-8.650891724720777E-6,7.984292626703193E-8,116.32136962477294,39.97979809088626,49.40000426053143,-258.5852785161568,145.51430556145488,-112.21086250886007,-112.21086250886007,83.17314939009304,123.11325091452886
-0.002093416666666667,-0.0077811666666666645,-0.9885589166666667,0.030517666666666676,-0.0305175,-0.0305175,-143.0,15.583333333333334,303.5833333333333,175.31999999999996,0.0,0.0,-0.0,-0.03774098854319239,0.26029546037676443,172.89676658290097,-0.016098864050080687,0.12900310597949824,-0.05329549088178531,-3.8343643410194625E-6,-7.961491692774075E-6,-4.474090791947716E-8,116.321369627198,39.97979812274641,49.40000057161449,-259.577603470799,145.63796309011525,-112.20781075886008,-112.20781075886008,83.52603888302848,123.09100001774098
-0.0020527500000000003,-0.008594999999999997,-0.9897390000000001,0.045776416666666674,-0.04069,-0.02543125,-142.58333333333334,15.5,303.9166666666667,175.31999999999996,0.0,0.0,-0.0,0.02078887826512129,0.5315714826349709,172.9337538451924,0.015820384137361084,0.1113623068860473,-0.09712382341485792,-3.2379705897814075E-6,-8.29092046596841E-6,-7.884875681887782E-8,116.32136961950889,39.97979816927157,49.39999970629032,-260.5700080457232,145.76097999817836,-112.20781075886008,-112.20781075886008,84.40843996829373,123.1353004862683
-0.0022561666666666667,-0.009286749999999998,-0.9897390000000001,0.06103516666666667,-0.0508625,-0.02543125,-142.66666666666666,14.916666666666666,304.75,175.31999999999996,0.0,0.0,-0.0,-0.07182921553913395,0.6918897505877886,172.99828499202928,-0.023060258340310606,0.10740172351213147,-0.1073313455918452,-3.974834517942935E-6,-8.315694062226153E-6,-8.877794889158852E-8,116.32136962677114,39.97979820943615,49.399999462586706,-261.562550542783,145.88287910207325,-112.20781075886008,-112.20781075886008,85.57043680913884,123.26017387919745
-0.0028664999999999997,-0.009246083333333332,-0.9889659166666668,0.08138025,-0.05594875,-0.02543125,-142.33333333333334,15.166666666666666,304.8333333333333,175.31999999999996,0.0,0.0,-0.0,-0.22817078251557654,0.699608380195443,173.08213924219515,-0.03443777057251478,0.06946812357064092,-0.054484303479609864,-4.16013147933221E-6,-8.922441717577195E-6,-4.6303307826844886E-8,116.32136961583296,39.97979824818144,49.39999940716161,-262.55527038013054,146.00332545750462,-112.20475900886008,-112.20475900886008,82.67359370939613,123.16166007037776
-0.0033548333333333334,-0.008432333333333332,-0.9876638333333334,0.09155283333333335,-0.05594875,-0.02543125,-142.41666666666666,15.5,304.9166666666667,175.31999999999996,0.0,0.0,-0.0,-0.2385806122124002,0.5982293694901136,173.1481246904414,0.00302609944455278,0.030921406102929042,0.08521238118794017,-3.4010570270906135E-6,-9.446555729355523E-6,6.678352238234653E-8,116.32136959957678,39.97979827326366,49.399999699008234,-263.5481282727597,146.12262845429856,-112.20170725886008,-112.20170725886008,82.37892834362896,123.05116320575075
-0.002785166666666667,-0.0065605833333333315,-0.9856293333333334,0.0864665,-0.04577625,-0.02543125,-142.25,15.75,304.8333333333333,175.31999999999996,0.0,0.0,-0.0,-0.1729111664930353,0.21537550528516777,173.1988937153667,0.01704419816103199,-0.0493496221255079,0.24906975103108842,-3.075537650702991E-6,-1.072501474069093E-5,1.9710393991262398E-7,116.32136960087519,39.97979828445074,49.40000046609487,-264.5410914883942,146.24105164627028,-112.20170725886008,-112.20170725886008,82.9236291115806,122.9910371961891
-0.0026630833333333346,-0.005014333333333332,-0.9836355000000001,0.06612141666666667,-0.04577625,-0.0305175,-142.33333333333334,15.666666666666666,304.9166666666667,175.31999999999996,0.0,0.0,-0.0,-0.2629140515608261,-0.08947853758320327,173.23114258768916,-0.02135335156009304,-0.041875300080332314,0.30133599937807887,-3.7654764834752635E-6,-1.0457939241493783E-5,2.3472574420257963E-7,116.32136960876367,39.97979826671691,49.400001362313425,-265.53412120111466,146.35891593116784,-112.19865550886009,-112.19865550886009,83.26707828553262,122.96182526349432
-0.003070000000000001,-0.004200583333333331,-0.9824555,0.05594891666666666,-0.04069,-0.0305175,-142.5,15.833333333333334,305.25,175.31999999999996,0.0,0.0,-0.0,-0.2795241520729326,-0.38459686633022944,173.22474977606723,-0.00768049042885688,-0.05790201339444853,0.45404348041974707,-3.454479642438788E-6,-1.0532788858784448E-5,3.5332660723585985E-7,116.32136959867005,39.97979825168138,49.400001645879,-266.52713775687454,146.47689101322683,-112.19560375886009,-112.19560375886009,83.70318766236556,122.9673238510996
-0.0028665833333333343,-0.004078583333333331,-0.98229275,0.05086266666666667,-0.04069,-0.0305175,-142.66666666666666,15.666666666666666,304.9166666666667,175.31999999999996,0.0,0.0,-0.0,-0.1216053538262945,-0.5795400772548612,173.21129817154528,0.03552946786460348,-0.050391495122637645,0.4633898341322844,-2.660390308576073E-6,-1.031708688382059E-5,3.6046405388345804E-7,116.32136959498223,39.979798230870024,49.40000247209879,-267.520126587693,146.5950992272803,-112.19255200886009,-112.19255200886009,84.80555602312862,123.05283765488036
-0.003273500000000001,-0.004892416666666664,-0.9839610833333333,0.03560383333333333,-0.0305175,-0.0305175,-142.25,15.75,304.8333333333333,175.31999999999996,0.0,0.0,-0.0,-0.23805472035251682,-0.5039631568803862,173.1811169155806,-0.04022608683842195,0.02504749608829771,0.2724912881143098,-4.108943964836048E-6,-9.049413832791509E-6,2.0696275446208112E-7,116.321369611527,39.97979821275527,49.40000251829939,-268.51305301311953,146.71383049396997,-112.1864485088601,-112.1864485088601,83.75163591094923,123.05334634580561
-0.003883833333333334,-0.00529933333333333,-0.9850596666666666,0.03560383333333333,-0.0305175,-0.0305175,-142.25,15.5,305.0,175.31999999999996,0.0,0.0,-0.0,-0.2317478382878128,-0.23014227272406929,173.16318993952518,-2.539509778219997E-4,0.07618841214645304,0.13420311764716075,-3.430098961861715E-6,-8.191875861669057E-6,1.0161516245110747E-7,116.32136959257684,39.97979822183287,49.40000147973392,-269.50594224074155,146.832872426381,-112.1803450088601,-112.1803450088601,85.20318824050571,123.1599099029632
-0.003802416666666667,-0.005909666666666664,-0.9853445,0.045776333333333336,-0.0305175,-0.02543125,-142.08333333333334,15.25,304.9166666666667,175.31999999999996,0.0,0.0,-0.0,-0.07141267579038404,0.15406815175636832,173.15807645677273,0.037023355155544065,0.10746798961232688,0.06676305530448623,-2.7843460818025717E-6,-7.635343222605478E-6,5.095045768448159E-8,116.32136959232625,39.97979824932762,49.4000007274491,-270.4988208402611,146.95200297081067,-112.1772932588601,-112.1772932588601,84.28941282434666,123.18960794350477
-0.0033955000000000005,-0.006397916666666664,-0.9855886666666666,0.05086258333333333,-0.0305175,-0.02543125,-142.33333333333334,15.166666666666666,305.0,175.31999999999996,0.0,0.0,-0.0,0.0384752954120902,0.539411655057119,173.1821525194781,0.02424071525200255,0.13323219331773653,-0.08300042983493228,-3.0666173001453814E-6,-7.262744842456009E-6,-6.381870213886809E-8,116.32136960952414,39.97979828808443,49.400000360889265,-271.4917494115571,147.0707162906362,-112.1772932588601,-112.1772932588601,84.05314221871113,123.19920721794162
-0.004127916666666666,-0.006479249999999996,-0.9854665833333333,0.06103516666666666,-0.035603749999999997,-0.02543125,-142.08333333333334,15.25,304.75,175.31999999999996,0.0,0.0,-0.0,-0.14214466710943624,0.7180461262834592,173.23266838041602,-0.04154422007672022,0.09555131622971942,-0.08348645213595063,-4.224753532854758E-6,-7.88549654308704E-6,0.09999955264617826,116.32136962073022,39.97979833612612,49.49999951978375,-272.4847822626639,147.18855413100513,-112.1772932588601,-112.1772932588601,83.88448356450105,123.19557288027414
-0.003883833333333334,-0.005706166666666664,-0.9840424166666666,0.0661215,-0.04577625,-0.02543125,-141.75,15.583333333333334,304.5,175.31999999999996,0.0,0.0,-0.0,-0.15444667291936173,0.6234670727376641,173.29165727073402,0.007488728991314161,0.025824154648877946,0.06136318908777838,-3.2980379187192658E-6,-8.93514775657158E-6,4.2490151405671917E-7,116.32136960114131,39.97979837060754,49.49999690734287,-273.47793590744345,147.30536953179208,-112.1772932588601,-112.1772932588601,83.79654113519372,123.18586764168134
-0.0036397500000000006,-0.0042005833333333305,-0.9817637500000002,0.0661215,-0.04577625,-0.020345,-142.16666666666666,15.333333333333334,304.75,175.31999999999996,0.0,0.0,-0.0,-0.26440233718642925,0.28472076051756434,173.34459006334046,-0.02235316895784862,-0.03723028767710504,0.2152901640131457,-3.75751252346037E-6,-9.845238957767281E-6,1.5850271812417605E-7,116.32136960453104,39.97979837995909,49.50000299270973,-274.47119704846153,147.42126735637652,-112.1772932588601,-112.1772932588601,84.09385771687579,123.19879821645509
-0.003599,-0.0023694999999999966,-0.9797292500000001,0.055948916666666675,-0.035603749999999997,-0.02543125,-142.25,15.0,305.0833333333333,175.31999999999996,0.0,0.0,-0.0,-0.2885480120382313,-0.11572593677858278,173.38666905633906,-0.010326003737672283,-0.06295155525789385,0.3252342277650264,-3.4992734589140567E-6,-1.0129098961721844E-5,2.420256788315811E-7,116.32136959396705,39.979798366599915,49.50000115315622,-275.46454303893336,147.53643568194184,-112.1742415088601,-112.1742415088601,84.01185141169466,123.20457118602639
-0.003232833333333333,-0.001352249999999997,-0.97789825,0.035603916666666666,-0.0305175,-0.02543125,-142.33333333333334,14.75,305.1666666666667,175.31999999999996,0.0,0.0,-0.0,-0.12328436680145317,-0.45288762035454916,173.38859383218715,0.03734696679424368,-0.06162404534280938,0.46360218456739766,-2.620456027889115E-6,-9.911986666045342E-6,3.4396144062143197E-7,116.3213695890415,39.979798343970806,49.50000172842572,-276.457892897772,147.65157063729947,-112.17118975886011,-112.17118975886011,84.13401940570948,123.21877840433109
-0.0027852499999999995,-6.605833333333302E-4,-0.9761892499999997,0.03051766666666667,-0.015258749999999996,-0.02543125,-142.33333333333334,14.583333333333334,305.4166666666667,175.31999999999996,0.0,0.0,-0.0,-0.09467681073587814,-0.6145101975345084,173.37835263742184,-0.0065345813410869,-0.04006359372929851,0.5016182532487807,-3.3672340536152444E-6,-9.43680937049926E-6,0.099999996447879,116.32136960644014,39.979798321807245,49.600002422306765,-277.4512221612253,147.7668831447186,-112.16813800886011,-112.16813800886011,84.05314221871113,123.22578788527909
-0.0026631666666666665,-0.0019219166666666631,-0.9786306666666665,0.01525891666666667,-0.015258749999999996,-0.02543125,-142.0,14.583333333333334,305.0833333333333,175.31999999999996,0.0,0.0,-0.0,-0.10358722567082612,-0.3099436820431335,173.34364252881122,-0.004166778171276436,0.08034800481961675,0.16784082412260481,-3.4438134442625785E-6,-7.598530820128457E-6,4.89660377994694E-7,116.32136960328593,39.979798307419955,49.600000043046755,-278.44448138543606,147.8827973954397,-112.16508625886011,-112.16508625886011,83.52603888302848,123.19371610280103
-0.002500416666666667,-0.004444666666666664,-0.9824961666666665,0.015258916666666665,-0.015258749999999996,-0.020345,-141.75,14.416666666666666,305.4166666666667,175.31999999999996,0.0,0.0,-0.0,0.10826323736153387,0.142152940095499,173.33522958604874,0.05096717221301057,0.12708103325213826,0.009216444824970083,-2.5564972797390006E-6,-6.891790438660894E-6,6.491176751709585E-9,116.32136960120408,39.97979833641041,49.600003521908235,-279.43772357883876,147.99885748868715,-112.16508625886011,-112.16508625886011,85.50743146192049,123.30936486970057
-0.002012166666666667,-0.006804666666666664,-0.9860769166666666,0.035604000000000004,-0.02543125,-0.01525875,-141.83333333333334,14.083333333333334,305.4166666666667,175.31999999999996,0.0,0.0,-0.0,0.09489671797775402,0.4709362350892519,173.36414694692255,-0.007005094544909748,0.13377700070885123,-0.14970492123662282,-3.59039113011282E-6,-6.8727617991773404E-6,-1.0932598216301104E-7,116.32136962492658,39.97979838222828,49.60000005764215,-280.4310242216316,148.1144162747108,-112.16508625886011,-112.16508625886011,85.4425872901626,123.40917773043623
-0.0019714999999999997,-0.008350916666666664,-0.9882334999999999,0.06612150000000001,-0.035603749999999997,-0.01525875,-141.5,14.416666666666666,305.5833333333333,175.31999999999996,0.0,0.0,-0.0,0.011405288803151411,0.6765047194565642,173.42489383254957,-0.01594496136776801,0.10400843283883428,-0.12150769810224737,-3.719943639872089E-6,-7.304948480387624E-6,-8.93726276041118E-8,116.32136962150228,39.979798430471064,49.59999921633417,-281.42444682537507,148.22892186571642,-112.16203450886012,-112.16203450886012,83.43370832925453,123.3528305826473
-0.002785333333333333,-0.008472999999999998,-0.988559,0.07629400000000001,-0.04069,-0.01525875,-141.41666666666666,14.416666666666666,305.3333333333333,175.31999999999996,0.0,0.0,-0.0,-0.15987486686690866,0.6076125947383839,173.48804724941994,-0.04209212043810266,0.053119450540892184,0.02745660542531425,-4.0929356113512255E-6,-7.979612184483634E-6,1.66974912585785E-8,116.32136961389786,39.97979846798903,49.59999936344501,-282.41799503770216,148.34233240218322,-112.15898275886012,-112.15898275886012,84.24861277353762,123.36145097572745
-0.0038025833333333327,-0.011728249999999996,-0.9886403333333332,0.1373291666666667,-0.05594875,-0.01525875,-141.16666666666666,14.75,305.0,175.31999999999996,0.0,0.0,-0.0,-0.21561666766552318,1.783390081377056,173.54411199873445,-0.009106514972599343,0.30589108802306136,-0.1056694662638833,-3.5877966936452912E-6,-3.7933571265663657E-6,-8.097659109917998E-8,116.32136959406367,39.97979848717894,49.60000014134082,-283.4116537482041,148.45477068322475,-112.15898275886012,-112.15898275886012,82.32552692249246,123.2288585439465
-0.003599166666666666,-0.014373166666666664,-0.987745166666667,0.14750166666666667,-0.05594875,-0.01525875,-141.5,15.083333333333334,304.75,175.31999999999996,0.0,0.0,-0.0,-0.17393928159268968,2.0383400685642115,173.6839538445579,0.01990182569058308,0.17571654852474747,0.011273069265982372,-3.0608026586990966E-6,-5.840424073665085E-6,6.045414325389631E-9,116.32136958960331,39.97979859742003,49.5999994514452,-284.40558392699296,148.56478340836483,-112.15898275886012,-112.15898275886012,82.48354669061442,123.12053042869024
-0.003843249999999998,-0.016733166666666664,-0.9866465833333332,0.15258791666666668,-0.04577625,-0.01525875,-141.83333333333334,15.083333333333334,305.0,175.31999999999996,0.0,0.0,-0.0,-0.1630610144782147,1.8955837219783358,173.83731732077268,0.008572106312499888,0.091582041424072,0.18298792775895834,-3.1837382000392093E-6,-7.048469897456833E-6,1.2708483412143812E-7,116.32136959876509,39.97979866076829,49.60000005698421,-285.3998050156153,148.67213529208647,-112.15898275886012,-112.15898275886012,83.96999705064951,123.13111268877793
-0.0031921666666666648,-0.018726999999999997,-0.9848155833333333,0.14241533333333334,-0.035603749999999997,-0.01525875,-141.66666666666666,14.833333333333334,304.9166666666667,175.31999999999996,0.0,0.0,-0.0,-0.01771326432356284,1.4169580224232183,173.97655848795313,0.03690135174247715,0.006950083076132301,0.42772767427916847,-2.6307048776579717E-6,-8.189724137721384E-6,0.09999994618531739,116.32136960264651,39.97979869380353,49.700000912259256,-286.3942840564197,148.77707068840618,-112.15898275886012,-112.15898275886012,85.20318824050571,123.23070200875728
-0.0031921666666666648,-0.021005666666666662,-0.9815603333333334,0.1373290833333333,-0.035603749999999997,-0.01525875,-141.75,15.083333333333334,304.75,175.31999999999996,0.0,0.0,-0.0,-0.0817069825656947,1.0900787006002566,174.08112294389684,-0.0165078802589156,0.013901571556322082,0.7063942771732421,-3.409617593643985E-6,-7.777865209848689E-6,8.415376605841463E-7,116.3213696198174,39.979798696342954,49.69999965664207,-287.38895294748,148.88019099269613,-112.15593100886012,-112.15593100886012,82.87497764051716,123.15084157047099
-0.003843166666666665,-0.028329916666666663,-0.9844900000000001,0.17801916666666662,-0.035603749999999997,-0.01525875,-141.41666666666666,15.25,304.8333333333333,175.31999999999996,0.0,0.0,-0.0,0.037649748401264664,2.294279421369236,174.1426892488776,0.024378998230198286,0.3418676085892592,0.09812837009833153,-2.964635677511762E-6,-2.8957926894723762E-6,6.160237092656118E-8,116.32136961197742,39.979798701395005,49.70000620817791,-288.3837320706308,148.98224243140885,-112.15287925886012,-112.15287925886012,83.17314939009304,123.1004844622301
-0.004738333333333331,-0.03854308333333333,-0.9873789999999999,0.21870924999999997,-0.0508625,-0.0101725,-141.25,15.083333333333334,304.6666666666667,175.31999999999996,0.0,0.0,-0.0,-5.580107343301578E-4,3.6186853034052042,174.29563954411282,-0.004951727993011921,0.45320589415604395,0.11453686064737845,-3.4373476856786565E-6,-1.048317528659637E-6,7.267820825024307E-8,116.32136962319001,39.979798824586986,49.700000519191434,-289.3787800738914,149.08163796051898,-112.15287925886012,-112.15287925886012,84.76920680653839,123.17147382778154
-0.004982499999999998,-0.049326,-0.9855479166666665,0.26448558333333333,-0.03051741666666666,-0.020345,-141.0,14.916666666666666,305.0,175.31999999999996,0.0,0.0,-0.0,0.18708975853012413,4.79747172634298,174.56852310679668,0.03823923367757889,0.5018473115784085,0.30744753531923585,-2.6873474573193418E-6,-8.757656774771583E-8,2.0328864977492422E-7,116.32136962063794,39.97979898790191,49.70000058715767,-290.374290182546,149.1762932486249,-112.14677575886013,-112.14677575886013,84.2072193641794,123.19476351144516
-0.004982499999999998,-0.05953925000000001,-0.9817637499999999,0.28483058333333333,-0.02034491666666666,-0.035603749999999997,-140.66666666666666,15.166666666666666,305.0833333333333,175.31999999999996,0.0,0.0,-0.0,0.49230742860980203,5.479021797956983,174.92844473074544,0.09042765786348372,0.45284882445544355,0.3677905359397382,-1.846154392956545E-6,-8.253285069675931E-7,2.4604219049650933E-7,116.32136963829676,39.97979916873141,49.7000015701055,-291.37037525255323,149.26469309765628,-112.13151700886013,-112.13151700886013,84.12260249063252,123.20999130496097
-0.005796249999999999,-0.070078,-0.9773691666666666,0.31026191666666664,-0.02543116666666666,-0.06612133333333332,-140.5,15.583333333333334,304.8333333333333,175.31999999999996,0.0,0.0,-0.0,0.22770040247908477,6.041257964771394,175.35729866463845,-0.03093433133004505,0.45653186903711196,0.2676010635412336,-3.8160151589793426E-6,-8.446208404899735E-7,1.7189209326057275E-7,116.32136968040977,39.97979933190076,49.70000187570621,-292.36709407939765,149.3456349299429,-112.10405120886013,-112.10405120886013,83.29015849680017,123.1636205321474
-0.006691416666666666,-0.08029116666666668,-0.9737884166666668,0.3051756666666666,-0.025431166666666668,-0.10681141666666667,-140.08333333333334,15.5,304.6666666666667,175.31999999999996,0.0,0.0,-0.0,-0.07603768927903917,6.175408109644419,175.8626709744765,-0.028995377944123782,0.3927818851316896,0.20304438133237213,-3.803291838294122E-6,-1.9085485681719083E-6,1.2894248700712208E-7,116.32136966569314,39.97979949641864,49.70000136314444,-293.3644880652474,149.41778225831206,-112.05827485886013,-112.05827485886013,83.61288092044762,123.14631294649851
-0.007057583333333333,-0.09030091666666668,-0.9706960000000002,0.3509520833333333,-0.005086166666666667,-0.17293283333333334,-140.08333333333334,15.25,305.1666666666667,175.31999999999996,0.0,0.0,-0.0,-0.20014676070194756,6.188943149176594,176.41139257712769,-0.013575273921273614,0.30825868710976345,0.30323519910152896,-3.5225178718957008E-6,-3.1502864375199113E-6,1.9749702598326202E-7,116.32136965189785,39.979799637970245,49.700001031523016,-294.362527255799,149.4803743834,-111.99113620886013,-111.99113620886013,85.4752397668093,123.2681632738068
-0.006203166666666667,-0.09530575000000001,-0.9682953333333333,0.2848306666666666,-0.030517500000000003,-0.2441405,-139.75,14.833333333333334,306.3333333333333,175.31999999999996,0.0,0.0,-0.0,-0.1846871675211847,5.718745413548661,176.97386414265722,0.07922652637690383,0.23231448338577768,0.11999879475629527,-2.133373189598664E-6,-4.482635412049463E-6,7.916092317067358E-8,116.3213696453471,39.97979974906776,49.700001534088415,-295.36113281047557,149.533165918414,-111.90873875886012,-111.90873875886012,84.16521156767755,123.2845790525102
-0.007830750000000001,-0.10014783333333332,-0.966098,0.27974441666666666,-0.035603749999999997,-0.3153481666666667,-139.41666666666666,14.333333333333334,307.8333333333333,175.8833333333333,0.3205,0.006391093820322251,-0.0887980806990175,-0.7095065628470808,5.376220732540052,177.47521471905205,-0.09229675899507127,0.2018800677555821,0.21878839935855865,0.006385905646901193,-0.0887970518936223,1.3817184286307738E-7,116.32136968227111,39.97979983278403,49.70000060840025,-296.36016206717255,149.57721752750518,-111.82328955886013,-111.82328955886013,84.69488931753605,123.34005072379844
-0.007342500000000002,-0.10608858333333333,-0.96504,0.2593993333333333,-0.01017241666666667,-0.40181466666666665,-138.83333333333334,14.166666666666666,308.5,176.44666666666663,0.641,0.011035468720746022,-0.1777132501934253,-0.33854017629092703,5.255201620815087,177.97020456476892,0.08992449496841728,0.23229783431614304,0.254600452970525,0.011033227168807034,-0.17771171443000044,1.676713150058906E-7,116.32136963876489,39.97979990557289,49.70000110096058,-297.3595346084523,149.61263678407713,-111.72868505886012,-111.72868505886012,84.49957297259732,123.37811492495831
-0.008156333333333335,-0.11219208333333335,-0.9668303333333331,0.21362299999999998,-0.01017241666666667,-0.4730223333333334,-138.08333333333334,14.416666666666666,309.5833333333333,177.00999999999996,0.9615,0.013931524538490097,-0.2667197397428205,-0.3831686494414471,4.769541849214631,178.39441142842026,0.004209731085885134,0.16038007915477764,0.17314300811288597,0.013928052890314575,-0.26671937920712835,1.1110371264666519E-7,116.32136969553716,39.979799829348686,49.70000127895307,-298.3591419938014,149.6406559767042,-111.63408055886012,-111.63408055886012,83.61288092044762,123.34997234649978
-0.008156333333333335,-0.11817350000000003,-0.9694344999999999,0.19327799999999995,-0.02034491666666667,-0.5493162500000001,-137.16666666666666,14.416666666666666,310.9166666666667,177.5733333333333,1.282,0.015077999020192369,-0.3557917612906982,-0.346066633694228,4.507885304743237,178.7928426068227,0.026921204222973793,0.14660931062805332,0.3612205950363556,0.015075055752164633,-0.3557914497871335,2.3486991596044504E-7,116.32136972307224,39.979799567077514,49.70000086891815,-299.35892005222536,149.66172334232218,-111.54252785886013,-111.54252785886013,82.29250649296861,123.23024983447135
-0.007261166666666668,-0.11683066666666665,-0.970818,0.10681149999999999,0.06612158333333333,-0.6205239166666666,-136.25,14.333333333333334,312.5,178.13666666666663,1.6025,0.014473968038885825,-0.44490351161846753,0.15029958678838978,3.504049268538952,179.11514578517688,0.04421030343603669,-0.03064446379807341,-0.05970361001858393,0.014471267925246785,-0.44490625170190945,-3.6808128567669685E-8,116.32136976802438,39.97979913951868,49.700001803752876,-300.3588008010812,149.67716640120057,-111.45097515886013,-111.45097515886013,83.03652063830299,123.17843942830231
